,TransactionID,DeviceType,DeviceInfo
130703,3517997,mobile,
130708,3518008,desktop,Windows
130712,3518025,desktop,
130764,3518282,desktop,Windows
130779,3518330,mobile,
130816,3518450,mobile,iOS Device
130825,3518497,desktop,rv:11.0
130846,3518598,desktop,Windows
130849,3518609,mobile,iOS Device
130859,3518681,mobile,F3213 Build/36.1.A.1.86
130875,3518776,mobile,
130940,3519019,mobile,SM-G930V Build/NRD90M
130972,3519156,mobile,Moto G (4) Build/NPJ25.93-14.7
130973,3519157,desktop,Windows
130976,3519164,desktop,Windows
130979,3519172,mobile,Moto G (4) Build/NPJ25.93-14.7
130995,3519224,mobile,SM-G532M Build/MMB29T
131032,3519314,mobile,GT-I8190L Build/JZO54K
131090,3519470,mobile,SAMSUNG
131110,3519578,mobile,SM-G610M Build/MMB29K
131116,3519606,mobile,iOS Device
131143,3519737,,
131148,3519755,mobile,SM-J320M Build/LMY47V
131149,3519756,mobile,iOS Device
131197,3519917,desktop,Windows
131205,3519954,mobile,
131218,3519994,desktop,Windows
131219,3519996,mobile,SM-N950U Build/R16NW
131223,3520023,desktop,MacOS
131277,3520287,mobile,iOS Device
131278,3520292,mobile,iOS Device
131297,3520364,mobile,iOS Device
131317,3520460,desktop,MacOS
131332,3520529,desktop,Windows
131343,3520572,desktop,Trident/7.0
131361,3520662,desktop,
131372,3520713,desktop,Windows
131396,3520772,mobile,
131410,3520832,mobile,TRT-L53 Build/HUAWEITRT-L53
131442,3520982,desktop,Windows
131461,3521052,desktop,Windows
131469,3521085,desktop,Windows
131474,3521097,mobile,SM-J730GM Build/NRD90M
131476,3521100,mobile,
131477,3521101,desktop,Windows
131488,3521167,desktop,MacOS
131539,3521424,mobile,
131541,3521434,mobile,Blade L5 Build/LMY47I
131542,3521436,mobile,5010G Build/MRA58K
131544,3521439,desktop,Windows
131551,3521471,mobile,
131553,3521475,desktop,Windows
131583,3521559,desktop,Windows
131585,3521566,,
131588,3521572,desktop,Windows
131593,3521595,mobile,iOS Device
131602,3521644,desktop,Windows
131620,3521711,,
131679,3521885,desktop,Windows
131681,3521888,mobile,iOS Device
131688,3521946,mobile,
131700,3521985,desktop,Windows
131701,3521987,desktop,Windows
131702,3521988,mobile,
131706,3521997,desktop,Windows
131735,3522132,mobile,ALCATEL ONE TOUCH 7047A Build/JDQ39
131756,3522227,desktop,Windows
131759,3522235,mobile,SM-G800F Build/MMB29K
131760,3522236,desktop,Windows
131764,3522246,mobile,SM-G955U Build/NRD90M
131766,3522248,desktop,Windows
131767,3522251,desktop,Trident/7.0
131769,3522256,desktop,Trident/7.0
131771,3522260,mobile,iOS Device
131773,3522269,mobile,iOS Device
131774,3522270,mobile,SAMSUNG SM-A720F Build/NRD90M
131775,3522271,mobile,SM-G950F Build/R16NW
131777,3522279,desktop,
131784,3522315,desktop,rv:59.0
131793,3522348,mobile,SM-J700M Build/MMB29K
131820,3522416,desktop,MacOS
131827,3522460,mobile,iOS Device
131831,3522468,desktop,Windows
131835,3522475,mobile,LG-X220 Build/LMY47I
131836,3522478,mobile,
131849,3522517,mobile,Moto G (4) Build/NPJ25.93-14.7
131850,3522518,mobile,Moto G (4) Build/NPJ25.93-14.7
131868,3522565,desktop,Windows
131872,3522575,desktop,MacOS
131878,3522584,desktop,Windows
131907,3522658,mobile,SM-A720F Build/NRD90M
131908,3522660,mobile,
131909,3522662,mobile,
131918,3522679,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
131921,3522682,mobile,SM-G930V Build/NRD90M
131934,3522719,mobile,
131955,3522774,mobile,iOS Device
131956,3522776,mobile,
131960,3522798,desktop,Windows
131966,3522818,desktop,Windows
131970,3522822,mobile,SM-G531H Build/LMY48B
131981,3522847,desktop,Windows
131982,3522849,desktop,Windows
131984,3522852,mobile,SM-G928G Build/NRD90M
131998,3522888,desktop,Windows
132006,3522923,mobile,
132007,3522926,desktop,rv:11.0
132009,3522932,mobile,
132017,3522951,desktop,Windows
132019,3522967,desktop,Windows
132028,3523010,desktop,Windows
132057,3523099,desktop,Windows
132173,3523507,desktop,
132216,3523624,desktop,MacOS
132225,3523677,desktop,Windows
132240,3523726,desktop,Windows
132247,3523758,mobile,XT1064 Build/MPB24.65-34-3
132249,3523766,desktop,Windows
132251,3523781,mobile,iOS Device
132257,3523819,desktop,Windows
132262,3523830,desktop,Windows
132268,3523861,mobile,
132282,3523904,desktop,
132286,3523913,mobile,Moto G (4) Build/NPJS25.93-14-10
132309,3524017,desktop,
132355,3524177,mobile,XT1032
132390,3524296,mobile,iOS Device
132402,3524334,mobile,iOS Device
132417,3524404,desktop,Windows
132422,3524414,mobile,
132615,3525029,mobile,
132629,3525068,mobile,LG-K580 Build/MRA58K
132751,3525397,mobile,
132787,3525463,desktop,Windows
132819,3525533,mobile,E5506 Build/29.2.A.0.166
132914,3525737,mobile,iOS Device
132997,3525878,desktop,Trident/7.0
133022,3525918,desktop,Windows
133228,3526309,desktop,MacOS
133269,3526400,desktop,Windows
133473,3526937,desktop,
133485,3526952,desktop,Trident/7.0
133521,3527073,desktop,
133532,3527099,desktop,Windows
133584,3527227,mobile,iOS Device
133587,3527232,desktop,Windows
133595,3527243,mobile,G3123 Build/40.0.A.6.189
133613,3527277,desktop,Windows
133621,3527286,mobile,iOS Device
133659,3527424,mobile,iOS Device
133721,3527628,desktop,MacOS
133776,3527883,mobile,
133907,3528323,mobile,SM-J730GM Build/NRD90M
133910,3528340,mobile,
133911,3528341,desktop,Windows
133915,3528354,desktop,Windows
133930,3528408,mobile,
134049,3528849,desktop,Windows
134052,3528864,desktop,Windows
134090,3529002,,
134107,3529094,mobile,iOS Device
134113,3529142,mobile,SM-G610M Build/MMB29K
134129,3529236,desktop,Windows
134135,3529242,desktop,Windows
134143,3529287,desktop,
134148,3529318,,
134155,3529354,desktop,Windows
134251,3529798,mobile,SM-G610M Build/MMB29K
134263,3529886,desktop,Windows
134277,3529958,desktop,Windows
134362,3530397,,
134411,3530645,desktop,Trident/7.0
134500,3531108,desktop,Windows
134501,3531114,desktop,Windows
134506,3531130,mobile,SM-G531H Build/LMY48B
134519,3531175,desktop,Windows
134520,3531179,desktop,Windows
134526,3531200,mobile,LG-X230 Build/MRA58K
134530,3531211,desktop,Trident/7.0
134539,3531244,mobile,SM-A720F Build/NRD90M
134550,3531316,desktop,Trident/7.0
134556,3531336,mobile,E2306 Build/26.3.A.1.33
134628,3531522,mobile,
134642,3531561,mobile,iOS Device
134644,3531564,mobile,iOS Device
134649,3531573,mobile,
134688,3531821,desktop,Windows
134698,3531862,desktop,Windows
134701,3531866,desktop,Windows
134703,3531872,desktop,Windows
134737,3532046,desktop,rv:11.0
134822,3532415,,
134833,3532446,mobile,SM-G532M Build/MMB29T
134844,3532476,mobile,
134881,3532715,,
134894,3532786,mobile,SM-T113 Build/KTU84P
134898,3532809,mobile,iOS Device
134907,3532866,mobile,
134909,3532869,desktop,
134918,3532951,desktop,MacOS
134919,3532958,desktop,Linux x86_64
134920,3532972,desktop,
134923,3533018,desktop,Windows
134928,3533059,desktop,Windows
134931,3533071,desktop,MacOS
134952,3533183,mobile,SM-G9600 Build/R16NW
134979,3533351,desktop,Windows
134983,3533365,,
134989,3533421,mobile,rv:60.0
134992,3533429,mobile,
135015,3533542,desktop,
135020,3533573,mobile,SM-G950U Build/R16NW
135021,3533586,desktop,
135025,3533619,desktop,Windows
135027,3533624,desktop,MacOS
135032,3533646,desktop,Windows
135033,3533651,desktop,Windows
135046,3533718,mobile,SM-G950U Build/R16NW
135061,3533841,desktop,Windows
135063,3533850,mobile,iOS Device
135070,3533904,mobile,SM-G532M Build/MMB29T
135097,3534035,mobile,iOS Device
135101,3534049,desktop,Windows
135103,3534054,mobile,iOS Device
135149,3534269,mobile,SM-G955U Build/R16NW
135151,3534273,desktop,Windows
135152,3534280,mobile,Moto G (5) Build/NPPS25.137-93-8
135154,3534298,desktop,Windows
135157,3534306,mobile,iOS Device
135158,3534308,mobile,iOS Device
135159,3534309,mobile,SM-G531H Build/LMY48B
135161,3534313,mobile,
135162,3534316,mobile,LG-X180g Build/LMY47I
135163,3534317,mobile,
135164,3534321,desktop,Windows
135167,3534329,desktop,Windows
135185,3534356,mobile,Moto G (4) Build/NPJS25.93-14-13
135198,3534383,desktop,MacOS
135200,3534386,mobile,Moto G (4) Build/NPJS25.93-14-13
135207,3534401,desktop,Windows
135212,3534414,mobile,
135233,3534459,mobile,SM-G531H Build/LMY48B
135234,3534461,mobile,Moto Z2 Play Build/NPSS26.118-19-14
135238,3534467,desktop,Windows
135240,3534472,desktop,Windows
135241,3534473,desktop,Windows
135242,3534475,mobile,
135243,3534479,mobile,Moto G (4) Build/NPJS25.93-14-13
135244,3534480,mobile,Moto G (4) Build/NPJS25.93-14-13
135245,3534484,mobile,Moto G (4) Build/NPJS25.93-14-13
135246,3534485,mobile,Moto G (4) Build/NPJS25.93-14-13
135262,3534536,desktop,Windows
135276,3534580,desktop,Windows
135279,3534586,mobile,LG-D320 Build/KOT49I.V10a
135302,3534804,desktop,Windows
135304,3534807,desktop,Windows
135308,3534816,desktop,Windows
135365,3535164,desktop,Windows
135448,3535664,desktop,Trident/7.0
135522,3535974,desktop,MacOS
135552,3536116,mobile,
135644,3536612,desktop,
135658,3536722,,
135725,3537104,desktop,MacOS
135734,3537122,desktop,
135740,3537144,desktop,
135754,3537213,desktop,
135835,3537458,desktop,
135868,3537553,desktop,Windows
135872,3537557,mobile,CRO-L03 Build/HUAWEICRO-L03
135884,3537602,desktop,Windows
135887,3537643,desktop,Windows
135909,3537769,desktop,Windows
135919,3537827,mobile,Z9 PLUS Build/NRD90M
135927,3537900,desktop,MacOS
135935,3537929,desktop,Windows
135951,3538012,desktop,Windows
136036,3538450,desktop,Windows
136047,3538529,desktop,Windows
136088,3538732,mobile,Build/OPM1.171019.011
136302,3539768,desktop,MacOS
136310,3539785,mobile,
136319,3539846,desktop,rv:60.0
136326,3539876,desktop,
136490,3540459,desktop,Windows
136619,3541093,desktop,Windows
136625,3541145,,
136652,3541305,desktop,Windows
136661,3541371,mobile,iOS Device
136668,3541400,desktop,MacOS
136706,3541654,,
136712,3541674,,
136746,3541889,mobile,SM-G928G Build/NRD90M
136778,3542081,desktop,Trident/7.0
136796,3542186,mobile,SAMSUNG SM-G550T1 Build/MMB29K
136802,3542195,mobile,iOS Device
136821,3542288,mobile,iOS Device
136833,3542371,mobile,LG-K500 Build/MMB29M
136838,3542417,desktop,Trident/7.0
136843,3542439,desktop,
136856,3542535,mobile,iOS Device
136862,3542569,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
136868,3542583,mobile,iOS Device
136924,3542874,mobile,SM-J730GM Build/NRD90M
136945,3542937,mobile,Ilium X510 Build/MRA58K
136949,3542953,mobile,
136952,3542959,desktop,Windows
136958,3542986,desktop,Windows
136964,3543006,desktop,Windows
136970,3543053,desktop,Windows
136977,3543094,desktop,Windows
136982,3543139,mobile,
136996,3543184,desktop,
136997,3543187,mobile,LG-X210 Build/LMY47I
137004,3543214,desktop,MacOS
137030,3543359,mobile,SM-G950F Build/NRD90M
137045,3543403,desktop,Windows
137106,3543568,desktop,Windows
137272,3544306,desktop,MacOS
137494,3545537,mobile,
137532,3545798,mobile,SM-G900M Build/LRX21T
137570,3545887,desktop,MacOS
137654,3546122,desktop,Windows
137662,3546133,desktop,Windows
137675,3546146,desktop,Windows
137698,3546173,desktop,Windows
137702,3546179,mobile,SM-G532M Build/MMB29T
137748,3546252,desktop,Windows
137922,3546522,desktop,Windows
137924,3546524,desktop,Windows
137927,3546527,desktop,Windows
137940,3546542,desktop,
137943,3546545,desktop,Windows
137945,3546547,desktop,MacOS
137948,3546551,desktop,Windows
137950,3546553,desktop,Windows
137955,3546559,desktop,Windows
137957,3546562,desktop,Windows
137958,3546563,desktop,Windows
137961,3546567,desktop,
137995,3546613,desktop,
138234,3547459,desktop,Windows
138236,3547462,mobile,Moto G (5) Build/NPP25.137-82
138286,3547613,desktop,Windows
138332,3547757,desktop,Windows
138351,3547789,mobile,
138493,3548073,desktop,Windows
138497,3548078,desktop,Windows
138508,3548117,desktop,Windows
138543,3548183,mobile,iOS Device
138698,3548459,mobile,EVA-L09 Build/HUAWEIEVA-L09
138701,3548462,desktop,Trident/7.0
138710,3548474,desktop,Windows
138711,3548475,desktop,Windows
138715,3548484,desktop,Windows
138836,3548766,mobile,CAM-L03 Build/HUAWEICAM-L03
138856,3548873,desktop,Windows
138868,3548943,desktop,
138872,3548960,mobile,SM-G900M Build/LRX21T
138937,3549331,desktop,Windows
138939,3549335,desktop,
138972,3549475,mobile,Moto G Play Build/MPIS24.241-15.3-26
138995,3549623,mobile,F3213 Build/36.1.A.1.86
139012,3549653,desktop,Windows
139085,3549945,mobile,Moto E (4) Build/NMA26.42-19
139097,3550010,desktop,Windows
139129,3550189,desktop,MacOS
139144,3550255,,
139228,3550776,mobile,LG-X220 Build/LMY47I
139260,3550924,desktop,MacOS
139710,3553149,mobile,iOS Device
139720,3553171,mobile,XT1635-02 Build/NPN26.118-22-2
139734,3553271,desktop,MacOS
139742,3553317,desktop,Windows
139776,3553489,mobile,
139827,3553744,desktop,Windows
139829,3553758,mobile,SM-J700M Build/LMY48B
139863,3553977,desktop,Windows
139867,3553988,mobile,HTC Desire 650 Build/MMB29M
139948,3554462,,
139955,3554480,desktop,rv:11.0
139966,3554540,desktop,Windows
139970,3554554,desktop,Windows
140013,3554686,mobile,
140015,3554691,mobile,SM-J701M Build/NRD90M
140072,3554885,mobile,
140095,3555024,mobile,SM-T350 Build/NMF26X
140097,3555032,mobile,SM-G960U Build/R16NW
140100,3555053,mobile,iOS Device
140114,3555155,mobile,iOS Device
140127,3555190,desktop,Windows
140136,3555232,desktop,Trident/7.0
140142,3555258,mobile,GT-I9506
140145,3555285,desktop,Windows
140191,3555497,desktop,MacOS
140216,3555657,desktop,
140226,3555731,desktop,MacOS
140228,3555743,desktop,Trident/7.0
140235,3555795,desktop,Windows
140302,3556240,desktop,Windows
140312,3556274,desktop,MacOS
140318,3556313,mobile,Z965 Build/NMF26V
140319,3556316,mobile,iOS Device
140324,3556347,mobile,Z965 Build/NMF26V
140329,3556380,desktop,MacOS
140332,3556438,desktop,Trident/7.0
140335,3556457,desktop,MacOS
140338,3556480,desktop,Windows
140342,3556505,mobile,SM-G960U Build/R16NW
140356,3556598,desktop,Windows
140361,3556615,desktop,Trident/7.0
140370,3556651,mobile,iOS Device
140374,3556669,desktop,Windows
140379,3556696,desktop,Windows
140388,3556761,mobile,rv:60.0
140406,3556855,desktop,Windows
140410,3556876,desktop,Windows
140417,3556949,desktop,Windows
140447,3557343,desktop,Trident/7.0
140448,3557346,desktop,Trident/7.0
140486,3557554,mobile,
140489,3557559,,
140551,3557963,mobile,
140552,3557968,desktop,Windows
140553,3557969,desktop,MacOS
140554,3557977,mobile,iOS Device
140556,3557983,desktop,Windows
140705,3558695,desktop,Windows
140721,3558740,,
140791,3559084,mobile,
140802,3559118,mobile,RNE-L03 Build/HUAWEIRNE-L03
140827,3559232,mobile,
140913,3559648,mobile,SM-G531H Build/LMY48B
140952,3559910,mobile,
140956,3559929,mobile,LG-M700 Build/NMF26X
140999,3560090,mobile,SAMSUNG-SM-G930A Build/NRD90M
141011,3560117,desktop,Windows
141016,3560129,desktop,Windows
141092,3560271,mobile,
141098,3560292,mobile,SLA-L03 Build/HUAWEISLA-L03
141119,3560336,mobile,5015A Build/LMY47I
141125,3560346,desktop,Windows
141219,3560793,mobile,iOS Device
141259,3561021,desktop,MacOS
141281,3561100,mobile,iOS Device
141341,3561449,desktop,Windows
141364,3561536,desktop,Windows
141430,3561944,mobile,Blade A510 Build/MRA58K
141509,3562496,mobile,iOS Device
141529,3562663,desktop,Windows
141580,3563092,mobile,
141586,3563121,mobile,
141792,3564071,desktop,Windows
141795,3564084,mobile,
141801,3564133,mobile,SM-J530GM Build/NRD90M
141815,3564197,desktop,MacOS
141844,3564363,mobile,MHA-L09 Build/HUAWEIMHA-L09
141845,3564365,desktop,Windows
141847,3564379,desktop,Windows
141886,3564708,mobile,
141928,3564913,desktop,MacOS
142069,3565606,desktop,
142104,3565672,mobile,SM-G532M Build/MMB29T
142187,3565991,mobile,
142246,3566334,mobile,Pixel Build/OPM4.171019.016.B1
142277,3566482,mobile,gxq6580_weg_l Build/LMY47I
142298,3566611,mobile,
142303,3566624,desktop,MacOS
142309,3566639,mobile,
142312,3566667,desktop,Windows
142431,3567478,mobile,5010S Build/MRA58K
142490,3567697,mobile,MYA-L13 Build/HUAWEIMYA-L13
142492,3567704,mobile,
142531,3567940,mobile,
142593,3568318,desktop,
142609,3568423,mobile,
142709,3569035,mobile,iOS Device
142748,3569312,mobile,iOS Device
142778,3569550,mobile,
142788,3569606,desktop,Windows
142795,3569658,desktop,Windows
142831,3569810,mobile,iOS Device
142908,3570158,desktop,Windows
142947,3570419,mobile,PRA-LX1 Build/HUAWEIPRA-LX1
143005,3570749,desktop,rv:60.0
143010,3570765,desktop,rv:60.0
143013,3570777,desktop,rv:60.0
143020,3570797,mobile,iOS Device
143032,3570866,desktop,Trident/7.0
143068,3571062,desktop,Trident/7.0
143072,3571078,desktop,Windows
143075,3571101,mobile,iOS Device
143109,3571254,mobile,
143207,3571907,desktop,Trident/7.0
143211,3571923,desktop,Windows
143235,3572028,desktop,Windows
143267,3572269,mobile,Z835 Build/NMF26V
143286,3572389,mobile,
143338,3572599,mobile,SM-G532M Build/MMB29T
143346,3572616,mobile,
143352,3572625,,
143525,3573550,mobile,Moto G (4) Build/NPJ25.93-14.7
143527,3573555,desktop,Trident/7.0
143565,3573761,desktop,Windows
143629,3574160,mobile,SM-G965U Build/R16NW
143632,3574175,desktop,Windows
143655,3574352,desktop,Windows
143687,3574542,mobile,Moto Z2 Play Build/NPSS26.118-19-14
143702,3574626,desktop,Windows
143729,3574799,mobile,iOS Device
143734,3574836,mobile,SM-G935P Build/NRD90M
143818,3575243,desktop,MacOS
143822,3575262,mobile,SM-A720F Build/NRD90M
143890,3575669,,
143896,3575704,desktop,Windows
143898,3575707,desktop,Windows
143900,3575713,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
143905,3575749,mobile,F3111 Build/33.3.A.1.97
143931,3575887,mobile,iOS Device
143932,3575888,desktop,Windows
143934,3575894,desktop,
143936,3575921,mobile,SM-G531H Build/LMY48B
143949,3575999,mobile,
143951,3576004,desktop,Windows
143966,3576090,mobile,
143968,3576093,mobile,
144008,3576270,desktop,Trident/7.0
144009,3576293,desktop,Windows
144010,3576294,desktop,rv:60.0
144035,3576421,mobile,SM-G930F Build/NRD90M
144037,3576426,mobile,BLL-L23 Build/HUAWEIBLL-L23
144044,3576487,,
144053,3576555,mobile,iOS Device
144095,3576748,desktop,Trident/7.0
144099,3576768,desktop,Windows
144102,3576792,mobile,SM-J510MN Build/MMB29M
144108,3576825,desktop,
144112,3576871,mobile,SM-J700M Build/MMB29K
144114,3576876,mobile,iOS Device
144115,3576890,mobile,CRO-L03 Build/HUAWEICRO-L03
144117,3576894,mobile,SM-T350 Build/MMB29M
144118,3576915,desktop,MacOS
144120,3576927,mobile,SAMSUNG SM-G965U Build/R16NW
144121,3576928,mobile,SM-G800M Build/KOT49H
144122,3576966,desktop,MacOS
144123,3576969,desktop,Windows
144124,3576973,desktop,Windows
144144,3577056,,
144148,3577070,desktop,Windows
144159,3577102,desktop,MacOS
144162,3577124,desktop,rv:48.0
144163,3577138,,
144164,3577147,mobile,XT1635-02 Build/NPN26.118-22-2
144167,3577153,desktop,Windows
144173,3577183,desktop,Windows
144191,3577296,mobile,SM-J500M Build/MMB29M
144193,3577299,mobile,
144213,3577442,desktop,Trident/7.0
